Name,#,Year,Team,Matchday,Team 1,Team 2,M,G,OG,AT,AToff,SC,AS,CR,FC,FS,R,LB,FYC,SYC,RC
E.MORETTI,24,2015-2016,TORINO,1,FROSINONE,TORINO,97',0,0,0,0,0,0,0,0,1,1,0,0,0,0
E.MORETTI,24,2015-2016,TORINO,2,TORINO,FIORENTINA,97',1,0,1,0,2,0,0,2,0,0,1,0,0,0
E.MORETTI,24,2015-2016,TORINO,4,TORINO,SAMPDORIA,93',0,0,2,0,0,0,0,0,1,2,1,0,0,0
E.MORETTI,24,2015-2016,TORINO,5,CHIEVOVERONA,TORINO,94',0,0,0,0,0,0,0,1,1,1,0,0,0,0
E.MORETTI,24,2015-2016,TORINO,6,TORINO,PALERMO,96',0,0,0,0,0,0,0,1,1,2,0,0,0,0
E.MORETTI,24,2015-2016,TORINO,7,CARPI,TORINO,96',0,0,0,0,0,0,0,1,0,2,2,0,0,0
E.MORETTI,24,2015-2016,TORINO,8,TORINO,MILAN,96',0,0,0,0,0,0,0,1,0,2,0,0,0,0
E.MORETTI,24,2015-2016,TORINO,9,LAZIO,TORINO,95',0,0,1,0,0,0,0,1,0,0,2,1,0,0
E.MORETTI,24,2015-2016,TORINO,10,TORINO,GENOA,96',0,0,0,0,0,0,1,0,2,1,2,0,0,0
E.MORETTI,24,2015-2016,TORINO,11,JUVENTUS,TORINO,97',0,0,0,0,0,0,0,1,0,1,1,0,0,0
E.MORETTI,24,2015-2016,TORINO,12,TORINO,INTER,99',0,0,0,0,0,0,0,1,1,2,1,0,0,0
E.MORETTI,24,2015-2016,TORINO,13,ATALANTA,TORINO,97',0,0,0,0,0,0,0,3,3,2,4,0,0,0
E.MORETTI,24,2015-2016,TORINO,14,TORINO,BOLOGNA,95',0,0,0,0,0,0,0,0,0,3,2,0,0,0
E.MORETTI,24,2015-2016,TORINO,15,TORINO,ROMA,96',0,0,0,0,0,0,1,1,1,2,1,0,0,0
E.MORETTI,24,2015-2016,TORINO,16,SASSUOLO,TORINO,94',0,0,0,0,0,0,0,1,0,0,0,0,0,0
E.MORETTI,24,2015-2016,TORINO,17,TORINO,UDINESE,96',0,0,0,1,0,0,0,0,2,1,2,0,0,0
E.MORETTI,24,2015-2016,TORINO,18,NAPOLI,TORINO,95',0,0,0,1,1,0,0,2,0,0,2,0,0,0
E.MORETTI,24,2015-2016,TORINO,19,TORINO,EMPOLI,97',0,0,1,0,1,0,2,0,1,2,0,0,0,0
E.MORETTI,24,2015-2016,TORINO,20,TORINO,FROSINONE,95',0,0,0,0,0,0,0,2,1,5,1,0,0,0
E.MORETTI,24,2015-2016,TORINO,21,FIORENTINA,TORINO,94',0,0,1,0,0,0,0,1,0,0,1,0,0,0
E.MORETTI,24,2015-2016,TORINO,22,TORINO,HELLAS VERONA,94',0,0,0,0,0,1,0,0,3,1,1,0,0,0
E.MORETTI,24,2015-2016,TORINO,23,SAMPDORIA,TORINO,97',0,0,0,0,0,0,0,1,1,5,3,0,0,0
E.MORETTI,24,2015-2016,TORINO,24,TORINO,CHIEVOVERONA,97',0,0,0,0,0,0,1,1,0,0,3,0,0,0
E.MORETTI,24,2015-2016,TORINO,25,PALERMO,TORINO,98',0,0,1,0,1,0,0,3,1,4,2,0,0,0
E.MORETTI,24,2015-2016,TORINO,26,TORINO,CARPI,95',0,0,0,0,0,0,0,2,1,4,0,0,0,0
E.MORETTI,24,2015-2016,TORINO,27,MILAN,TORINO,94',0,0,0,0,0,0,1,1,1,2,0,0,0,0
E.MORETTI,24,2015-2016,TORINO,28,TORINO,LAZIO,95',0,0,0,0,0,0,0,0,1,2,1,0,0,0
E.MORETTI,24,2015-2016,TORINO,29,GENOA,TORINO,96',0,0,0,0,0,0,0,2,0,3,1,1,0,0
E.MORETTI,24,2015-2016,TORINO,30,TORINO,JUVENTUS,96',0,0,0,0,0,0,0,1,0,5,3,0,0,0
E.MORETTI,24,2015-2016,TORINO,31,INTER,TORINO,97',0,0,0,0,0,0,0,2,0,0,2,1,0,0
E.MORETTI,24,2015-2016,TORINO,32,TORINO,ATALANTA,94',0,0,0,0,0,0,0,0,2,7,0,0,0,0
E.MORETTI,24,2015-2016,TORINO,33,BOLOGNA,TORINO,94',0,0,0,0,0,0,0,1,0,1,2,0,0,0
E.MORETTI,24,2015-2016,TORINO,34,ROMA,TORINO,97',0,0,0,0,0,0,0,2,0,1,1,0,0,0
E.MORETTI,24,2015-2016,TORINO,35,TORINO,SASSUOLO,95',0,0,0,0,0,1,0,2,1,7,0,1,0,0
E.MORETTI,24,2015-2016,TORINO,38,EMPOLI,TORINO,98',0,0,0,0,0,0,0,0,1,4,0,0,0,0
